,identifyer,response_id,sentence_number,token,lemma,pos
4068,QC_R_2wRgNYHRh1FScoi_4,R_2wRgNYHRh1FScoi,4,heus,heus,ADV
4069,QC_R_2wRgNYHRh1FScoi_4,R_2wRgNYHRh1FScoi,4,niét,niét,PRON
4070,QC_R_2wRgNYHRh1FScoi_4,R_2wRgNYHRh1FScoi,4,te,te,ADP
4071,QC_R_2wRgNYHRh1FScoi_4,R_2wRgNYHRh1FScoi,4,doen,doen,VERB
4072,QC_R_2wRgNYHRh1FScoi_4,R_2wRgNYHRh1FScoi,4,.,.,PUNCT
4073,QC_R_2wRgNYHRh1FScoi_5,R_2wRgNYHRh1FScoi,5,Ook,ook,ADV
4074,QC_R_2wRgNYHRh1FScoi_5,R_2wRgNYHRh1FScoi,5,zonder,zonder,ADP
4075,QC_R_2wRgNYHRh1FScoi_5,R_2wRgNYHRh1FScoi,5,mijn,mijn,PRON
4076,QC_R_2wRgNYHRh1FScoi_5,R_2wRgNYHRh1FScoi,5,toelichtingen,toelichting,NOUN
4077,QC_R_2wRgNYHRh1FScoi_5,R_2wRgNYHRh1FScoi,5,niet,niet,ADV
4078,QC_R_2wRgNYHRh1FScoi_5,R_2wRgNYHRh1FScoi,5,.,.,PUNCT
4079,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,Ik,ik,PRON
4080,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,ben,zijn,AUX
4081,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,eigenlijk,eigenlijk,ADJ
4082,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,niet,niet,ADV
4083,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,zo'n,zo'n,PRON
4084,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,"""","""",PUNCT
4085,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,de,de,DET
4086,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,canon,canon,NOUN
4087,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,"""","""",PUNCT
4088,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,man,man,NOUN
4089,QC_R_1eM2lB1fkkb8DWv_0,R_1eM2lB1fkkb8DWv,0,.,.,PUNCT
4090,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,Er,er,ADV
4091,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,zijn,zijn,VERB
4092,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,zoveel,zoveel,NUM
4093,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,mooie,mooi,ADJ
4094,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,boeken,boek,NOUN
4095,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,",",",",PUNCT
4096,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,het,het,PRON
4097,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,is,zijn,VERB
4098,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,aan,aan,ADP
4099,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,het,het,DET
4100,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,onderwijs,onderwijs,NOUN
4101,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,",",",",PUNCT
4102,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,de,de,DET
4103,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,bibliotheken,bibliotheek,NOUN
4104,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,en,en,CCONJ
4105,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,de,de,DET
4106,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,rest,rest,NOUN
4107,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,van,van,ADP
4108,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,de,de,DET
4109,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,infrastructuur,infrastructuur,NOUN
4110,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,om,om,ADP
4111,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,leerlingen,leerling,NOUN
4112,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,daar,daar,ADV
4113,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,een,een,DET
4114,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,weg,weg,NOUN
4115,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,in,in,ADP
4116,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,te,te,ADP
4117,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,leren,leren,VERB
4118,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,vinden,vinden,VERB
4119,QC_R_1eM2lB1fkkb8DWv_1,R_1eM2lB1fkkb8DWv,1,.,.,PUNCT
4120,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,Als,als,SCONJ
4121,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,dat,dat,PRON
4122,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,niet,niet,ADV
4123,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,anders,anders,ADV
4124,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,kan,kunnen,AUX
4125,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,dan,dan,ADV
4126,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,met,met,ADP
4127,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,het,het,DET
4128,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,bindend,binden,VERB
4129,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,karakter,karakter,NOUN
4130,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,dan,dan,ADV
4131,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,moet,moeten,VERB
4132,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,dat,dat,PRON
4133,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,maar,maar,ADV
4134,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,",",",",PUNCT
4135,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,ik,ik,PRON
4136,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,zou,zullen,AUX
4137,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,een,een,DET
4138,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,vrijere,vrij,ADJ
4139,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,ruimte,ruimte,NOUN
4140,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,eigenlijk,eigenlijk,ADJ
4141,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,fijner,fijn,ADJ
4142,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,vinden,vinden,VERB
4143,QC_R_1eM2lB1fkkb8DWv_2,R_1eM2lB1fkkb8DWv,2,.,.,PUNCT
4144,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,Ik,ik,PRON
4145,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,ben,zijn,AUX
4146,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,meertalig,meertalig,ADJ
4147,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,opgevoed,opvoeden,VERB
4148,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,;,;,PUNCT
4149,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,Nederlands,Nederlands,PROPN
4150,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,",",",",PUNCT
4151,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,Duits,Duits,PROPN
4152,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,(,(,PUNCT
4153,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,vader,vader,NOUN
4154,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,),),PUNCT
4155,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,",",",",PUNCT
4156,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,maar,maar,CCONJ
4157,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,vooral,vooral,ADV
4158,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,Zuid-Limburgs,Zuid-Limburgs,PROPN
4159,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,dialect,dialect,NOUN
4160,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,wat,wat,PRON
4161,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,thuis,thuis,ADV
4162,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,gesproken,spreken,VERB
4163,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,wordt,worden,AUX
4164,QC_R_3IcOebzJqOCmZ9W_0,R_3IcOebzJqOCmZ9W,0,.,.,PUNCT
4165,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,Fantastisch,Fantastisch,ADJ
4166,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,als,als,SCONJ
4167,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,er,er,ADV
4168,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,kleinschalig,kleinschalig,ADV
4169,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,mogelijkheden,mogelijkheid,NOUN
4170,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,komen,komen,VERB
4171,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,om,om,ADP
4172,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,onze,ons,PRON
4173,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,taal,taal,NOUN
4174,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,en,en,CCONJ
4175,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,cultuur,cultuur,NOUN
4176,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,onder,onder,ADP
4177,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,de,de,DET
4178,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,aandacht,aandacht,NOUN
4179,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,te,te,ADP
4180,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,brengen,brengen,VERB
4181,QC_R_1jBvZ8MqZkn2Om4_0,R_1jBvZ8MqZkn2Om4,0,.,.,PUNCT
4182,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,We,we,PRON
4183,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,doen,doen,VERB
4184,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,dit,dit,PRON
4185,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,als,als,SCONJ
4186,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,Cultuurtoren,Cultuurtoren,PROPN
4187,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,Honsoirde,Honsoirde,PROPN
4188,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,al,al,ADV
4189,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,jaren,jaar,NOUN
4190,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,door,door,ADP
4191,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,jaarlijks,jaarlijks,ADJ
4192,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,een,een,DET
4193,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,dialect-,dialect-,SYM
4194,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,en,en,CCONJ
4195,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,een,een,DET
4196,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,taallezing,taallezing,NOUN
4197,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,te,te,ADP
4198,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,organiseren,organiseren,VERB
4199,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,",",",",PUNCT
4200,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,maar,maar,CCONJ
4201,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,enige,enig,DET
4202,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,hulp,hulp,NOUN
4203,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,zou,zullen,AUX
4204,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,zeker,zeker,ADJ
4205,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,nuttig,nuttig,ADJ
4206,QC_R_1jBvZ8MqZkn2Om4_1,R_1jBvZ8MqZkn2Om4,1,zijn,zijn,AUX
4207,QC_R_xfQB33waFe3TZzr_0,R_xfQB33waFe3TZzr,0,Een,een,DET
4208,QC_R_xfQB33waFe3TZzr_0,R_xfQB33waFe3TZzr,0,literaire,literair,ADJ
4209,QC_R_xfQB33waFe3TZzr_0,R_xfQB33waFe3TZzr,0,cano,cano,NOUN
4210,QC_R_xfQB33waFe3TZzr_0,R_xfQB33waFe3TZzr,0,:,:,PUNCT
4211,QC_R_xfQB33waFe3TZzr_0,R_xfQB33waFe3TZzr,0,heel,heel,ADJ
4212,QC_R_xfQB33waFe3TZzr_0,R_xfQB33waFe3TZzr,0,goed,goed,ADJ
4213,QC_R_xfQB33waFe3TZzr_0,R_xfQB33waFe3TZzr,0,.,.,PUNCT
4214,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,Ik,ik,PRON
4215,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,hoop,hopen,VERB
4216,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,dat,dat,SCONJ
4217,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,litaeratuur,litaeratuur,NOUN
4218,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,weer,weer,ADV
4219,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,wat,wat,PRON
4220,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,meer,veel,ADV
4221,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,in,in,ADP
4222,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,de,de,DET
4223,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,picture,picture,NOUN
4224,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,komt,komen,VERB
4225,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,en,en,CCONJ
4226,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,vooral,vooral,ADV
4227,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,anders,anders,ADV
4228,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,dan,dan,SCONJ
4229,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,nu,nu,ADV
4230,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,met,met,ADP
4231,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,dat,dat,DET
4232,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,eeuwige,eeuwig,ADJ
4233,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,geklaag,geklaag,NOUN
4234,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,van,van,ADP
4235,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,kinderen,kind,NOUN
4236,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,lezen,lezen,VERB
4237,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,niet,niet,ADV
4238,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,en,en,CCONJ
4239,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,leraren,leraar,NOUN
4240,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,kunnen,kunnen,VERB
4241,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,literatuur,literatuur,NOUN
4242,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,alleen,alleen,ADV
4243,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,maar,maar,ADV
4244,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,super,super,ADV
4245,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,saai,saai,ADJ
4246,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,brengen,brengen,VERB
4247,QC_R_xfQB33waFe3TZzr_1,R_xfQB33waFe3TZzr,1,.,.,PUNCT
4248,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,Lezen,Lezen,PROPN
4249,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,is,zijn,AUX
4250,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,een,een,DET
4251,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,belangrijk,belangrijk,ADJ
4252,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,onderdeel,onderdeel,NOUN
4253,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,van,van,ADP
4254,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,je,je,PRON
4255,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,opvoeding,opvoeding,NOUN
4256,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,en,en,CCONJ
4257,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,je,je,PRON
4258,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,leert,leren,VERB
4259,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,iedere,ieder,DET
4260,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,dag,dag,NOUN
4261,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,",",",",PUNCT
4262,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,geniet,genieten,VERB
4263,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,iedere,ieder,DET
4264,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,dag,dag,NOUN
4265,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,en,en,CCONJ
4266,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,heb,hebben,VERB
4267,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,een,een,DET
4268,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,vriend,vriend,NOUN
4269,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,voor,voor,ADP
4270,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,het,het,DET
4271,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,leven,leven,NOUN
4272,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,met,met,ADP
4273,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,een,een,DET
4274,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,boek,boek,NOUN
4275,QC_R_20U6hClqkuZiUsM_0,R_20U6hClqkuZiUsM,0,.,.,PUNCT
4276,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,In,in,ADP
4277,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,de,de,DET
4278,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,enquête,enquête,NOUN
4279,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,valt,vallen,VERB
4280,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,vaak,vaak,ADJ
4281,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,het,het,DET
4282,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,woord,woord,NOUN
4283,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,',',PUNCT
4284,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,moeten,moeten,AUX
4285,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,',',PUNCT
4286,QC_R_p5yRFfX1vaqR51T_0,R_p5yRFfX1vaqR51T,0,.,.,PUNCT
4287,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,Ik,ik,PRON
4288,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,vind,vinden,VERB
4289,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,geloof,geloven,VERB
4290,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,ik,ik,PRON
4291,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,niet,niet,ADV
4292,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,dat,dat,SCONJ
4293,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,er,er,ADV
4294,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,boeken,boek,NOUN
4295,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,in,in,ADP
4296,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,een,een,DET
4297,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,canon,canon,NOUN
4298,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,',',PUNCT
4299,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,moeten,moeten,AUX
4300,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,',',PUNCT
4301,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,worden,worden,AUX
4302,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,opgenomen,opnemen,VERB
4303,QC_R_p5yRFfX1vaqR51T_1,R_p5yRFfX1vaqR51T,1,.,.,PUNCT
4304,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,Eerder,eerder,ADJ
4305,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,zou,zullen,AUX
4306,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,ik,ik,PRON
4307,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,zeggen,zeggen,VERB
4308,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,dat,dat,SCONJ
4309,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,het,het,PRON
4310,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,mooi,mooi,ADJ
4311,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,is,zijn,AUX
4312,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,als,als,SCONJ
4313,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,het,het,PRON
4314,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,gebeurt,gebeuren,VERB
4315,QC_R_p5yRFfX1vaqR51T_2,R_p5yRFfX1vaqR51T,2,.,.,PUNCT
4316,QC_R_SK7vmle84nnKglb_0,R_SK7vmle84nnKglb,0,Volgens,volgens,ADP
