,identifier,response_id,sentence_number,token_number,token,lemma,pos
1180,Q17_R_afchnTyltPEyA8N_0_9,R_afchnTyltPEyA8N,0,9,sprookjes,sprookje,NOUN
1181,Q17_R_afchnTyltPEyA8N_0_10,R_afchnTyltPEyA8N,0,10,van,van,ADP
1182,Q17_R_afchnTyltPEyA8N_0_11,R_afchnTyltPEyA8N,0,11,Anderson,Anderson,PROPN
1183,Q17_R_afchnTyltPEyA8N_0_12,R_afchnTyltPEyA8N,0,12,en,en,CCONJ
1184,Q17_R_afchnTyltPEyA8N_0_13,R_afchnTyltPEyA8N,0,13,de,de,DET
1185,Q17_R_afchnTyltPEyA8N_0_14,R_afchnTyltPEyA8N,0,14,gebroeders,gebroeders,NOUN
1186,Q17_R_afchnTyltPEyA8N_0_15,R_afchnTyltPEyA8N,0,15,Grimm,Grimm,PROPN
1187,Q17_R_afchnTyltPEyA8N_0_16,R_afchnTyltPEyA8N,0,16,horen,horen,VERB
1188,Q17_R_afchnTyltPEyA8N_0_17,R_afchnTyltPEyA8N,0,17,thuis,thuis,ADV
1189,Q17_R_afchnTyltPEyA8N_0_18,R_afchnTyltPEyA8N,0,18,in,in,ADP
1190,Q17_R_afchnTyltPEyA8N_0_19,R_afchnTyltPEyA8N,0,19,een,een,DET
1191,Q17_R_afchnTyltPEyA8N_0_20,R_afchnTyltPEyA8N,0,20,culturele,cultureel,ADJ
1192,Q17_R_afchnTyltPEyA8N_0_21,R_afchnTyltPEyA8N,0,21,of,of,CCONJ
1193,Q17_R_afchnTyltPEyA8N_0_22,R_afchnTyltPEyA8N,0,22,literaire,literair,ADJ
1194,Q17_R_afchnTyltPEyA8N_0_23,R_afchnTyltPEyA8N,0,23,canon,canon,NOUN
1195,Q17_R_afchnTyltPEyA8N_0_24,R_afchnTyltPEyA8N,0,24,van,van,ADP
1196,Q17_R_afchnTyltPEyA8N_0_25,R_afchnTyltPEyA8N,0,25,de,de,DET
1197,Q17_R_afchnTyltPEyA8N_0_26,R_afchnTyltPEyA8N,0,26,wereld,wereld,NOUN
1198,Q17_R_afchnTyltPEyA8N_0_27,R_afchnTyltPEyA8N,0,27,.,.,PUNCT
1199,Q17_R_afchnTyltPEyA8N_1_0,R_afchnTyltPEyA8N,1,0,Mocht,Mocht,SCONJ
1200,Q17_R_afchnTyltPEyA8N_1_1,R_afchnTyltPEyA8N,1,1,er,er,ADV
1201,Q17_R_afchnTyltPEyA8N_1_2,R_afchnTyltPEyA8N,1,2,behoefte,behoefte,NOUN
1202,Q17_R_afchnTyltPEyA8N_1_3,R_afchnTyltPEyA8N,1,3,aan,aan,ADP
1203,Q17_R_afchnTyltPEyA8N_1_4,R_afchnTyltPEyA8N,1,4,bestaan,bestaan,VERB
1204,Q17_R_afchnTyltPEyA8N_1_5,R_afchnTyltPEyA8N,1,5,",",",",PUNCT
1205,Q17_R_afchnTyltPEyA8N_1_6,R_afchnTyltPEyA8N,1,6,maak,maken,VERB
1206,Q17_R_afchnTyltPEyA8N_1_7,R_afchnTyltPEyA8N,1,7,dan,dan,ADV
1207,Q17_R_afchnTyltPEyA8N_1_8,R_afchnTyltPEyA8N,1,8,een,een,DET
1208,Q17_R_afchnTyltPEyA8N_1_9,R_afchnTyltPEyA8N,1,9,lijstje,lijst,NOUN
1209,Q17_R_afchnTyltPEyA8N_1_10,R_afchnTyltPEyA8N,1,10,van,van,ADP
1210,Q17_R_afchnTyltPEyA8N_1_11,R_afchnTyltPEyA8N,1,11,beste,goed,ADJ
1211,Q17_R_afchnTyltPEyA8N_1_12,R_afchnTyltPEyA8N,1,12,kinderboeken,kinderboeken,NOUN
1212,Q17_R_afchnTyltPEyA8N_1_13,R_afchnTyltPEyA8N,1,13,en,en,CCONJ
1213,Q17_R_afchnTyltPEyA8N_1_14,R_afchnTyltPEyA8N,1,14,maak,maken,VERB
1214,Q17_R_afchnTyltPEyA8N_1_15,R_afchnTyltPEyA8N,1,15,dan,dan,ADV
1215,Q17_R_afchnTyltPEyA8N_1_16,R_afchnTyltPEyA8N,1,16,een,een,DET
1216,Q17_R_afchnTyltPEyA8N_1_17,R_afchnTyltPEyA8N,1,17,internationale,internationaal,ADJ
1217,Q17_R_afchnTyltPEyA8N_1_18,R_afchnTyltPEyA8N,1,18,canon,canon,NOUN
1218,Q17_R_afchnTyltPEyA8N_1_19,R_afchnTyltPEyA8N,1,19,van,van,ADP
1219,Q17_R_afchnTyltPEyA8N_1_20,R_afchnTyltPEyA8N,1,20,boeken,boek,NOUN
1220,Q17_R_afchnTyltPEyA8N_1_21,R_afchnTyltPEyA8N,1,21,voor,voor,ADP
1221,Q17_R_afchnTyltPEyA8N_1_22,R_afchnTyltPEyA8N,1,22,kinderen,kind,NOUN
1222,Q17_R_afchnTyltPEyA8N_1_23,R_afchnTyltPEyA8N,1,23,tot,tot,ADP
1223,Q17_R_afchnTyltPEyA8N_1_24,R_afchnTyltPEyA8N,1,24,16,16,NUM
1224,Q17_R_afchnTyltPEyA8N_1_25,R_afchnTyltPEyA8N,1,25,jaar,jaar,NOUN
1225,Q17_R_afchnTyltPEyA8N_1_26,R_afchnTyltPEyA8N,1,26,.,.,PUNCT
1226,Q17_R_afchnTyltPEyA8N_2_0,R_afchnTyltPEyA8N,2,0,Ik,ik,PRON
1227,Q17_R_afchnTyltPEyA8N_2_1,R_afchnTyltPEyA8N,2,1,ken,kennen,VERB
1228,Q17_R_afchnTyltPEyA8N_2_2,R_afchnTyltPEyA8N,2,2,wel,wel,ADV
1229,Q17_R_afchnTyltPEyA8N_2_3,R_afchnTyltPEyA8N,2,3,wat,wat,DET
1230,Q17_R_afchnTyltPEyA8N_2_4,R_afchnTyltPEyA8N,2,4,boeken,boek,NOUN
1231,Q17_R_afchnTyltPEyA8N_2_5,R_afchnTyltPEyA8N,2,5,die,die,PRON
1232,Q17_R_afchnTyltPEyA8N_2_6,R_afchnTyltPEyA8N,2,6,daarop,daarop,ADV
1233,Q17_R_afchnTyltPEyA8N_2_7,R_afchnTyltPEyA8N,2,7,kunnen,kunnen,AUX
1234,Q17_R_afchnTyltPEyA8N_2_8,R_afchnTyltPEyA8N,2,8,staan,staan,VERB
1235,Q17_R_afchnTyltPEyA8N_2_9,R_afchnTyltPEyA8N,2,9,.,.,PUNCT
1236,Q17_R_3LhGS1lIjUurSUZ_0_0,R_3LhGS1lIjUurSUZ,0,0,Dit,dit,PRON
1237,Q17_R_3LhGS1lIjUurSUZ_0_1,R_3LhGS1lIjUurSUZ,0,1,is,zijn,AUX
1238,Q17_R_3LhGS1lIjUurSUZ_0_2,R_3LhGS1lIjUurSUZ,0,2,echt,echt,ADJ
1239,Q17_R_3LhGS1lIjUurSUZ_0_3,R_3LhGS1lIjUurSUZ,0,3,een,een,DET
1240,Q17_R_3LhGS1lIjUurSUZ_0_4,R_3LhGS1lIjUurSUZ,0,4,heel,heel,ADJ
1241,Q17_R_3LhGS1lIjUurSUZ_0_5,R_3LhGS1lIjUurSUZ,0,5,andere,ander,ADJ
1242,Q17_R_3LhGS1lIjUurSUZ_0_6,R_3LhGS1lIjUurSUZ,0,6,categorie,categorie,NOUN
1243,Q17_R_3LhGS1lIjUurSUZ_0_7,R_3LhGS1lIjUurSUZ,0,7,teksten,tekst,NOUN
1244,Q17_R_3LhGS1lIjUurSUZ_0_8,R_3LhGS1lIjUurSUZ,0,8,.,.,PUNCT
1245,Q17_R_cBzndpz8WhRtmKZ_0_0,R_cBzndpz8WhRtmKZ,0,0,Laat,laten,VERB
1246,Q17_R_cBzndpz8WhRtmKZ_0_1,R_cBzndpz8WhRtmKZ,0,1,die,die,PRON
1247,Q17_R_cBzndpz8WhRtmKZ_0_2,R_cBzndpz8WhRtmKZ,0,2,lekker,lekker,ADJ
1248,Q17_R_cBzndpz8WhRtmKZ_0_3,R_cBzndpz8WhRtmKZ,0,3,hun,hun,PRON
1249,Q17_R_cBzndpz8WhRtmKZ_0_4,R_cBzndpz8WhRtmKZ,0,4,eigen,eigen,ADJ
1250,Q17_R_cBzndpz8WhRtmKZ_0_5,R_cBzndpz8WhRtmKZ,0,5,canon,canon,NOUN
1251,Q17_R_cBzndpz8WhRtmKZ_0_6,R_cBzndpz8WhRtmKZ,0,6,samenstellen,samenstellen,VERB
1252,Q17_R_PzUS9rjNBaKBZdL_0_0,R_PzUS9rjNBaKBZdL,0,0,en,en,CCONJ
1253,Q17_R_PzUS9rjNBaKBZdL_0_1,R_PzUS9rjNBaKBZdL,0,1,vele,veel,ADV
1254,Q17_R_PzUS9rjNBaKBZdL_0_2,R_PzUS9rjNBaKBZdL,0,2,andere,ander,ADJ
1255,Q17_R_3PRE0mRJASq4GRP_0_0,R_3PRE0mRJASq4GRP,0,0,Wel,wel,ADV
1256,Q17_R_3PRE0mRJASq4GRP_0_1,R_3PRE0mRJASq4GRP,0,1,een,een,DET
1257,Q17_R_3PRE0mRJASq4GRP_0_2,R_3PRE0mRJASq4GRP,0,2,betere,goed,ADJ
1258,Q17_R_3PRE0mRJASq4GRP_0_3,R_3PRE0mRJASq4GRP,0,3,manier,manier,NOUN
1259,Q17_R_3PRE0mRJASq4GRP_0_4,R_3PRE0mRJASq4GRP,0,4,om,om,ADP
1260,Q17_R_3PRE0mRJASq4GRP_0_5,R_3PRE0mRJASq4GRP,0,5,te,te,ADP
1261,Q17_R_3PRE0mRJASq4GRP_0_6,R_3PRE0mRJASq4GRP,0,6,differentiëren,differentiëren,VERB
1262,Q17_R_3PRE0mRJASq4GRP_0_7,R_3PRE0mRJASq4GRP,0,7,dan,dan,SCONJ
1263,Q17_R_3PRE0mRJASq4GRP_0_8,R_3PRE0mRJASq4GRP,0,8,nadruk,nadruk,NOUN
1264,Q17_R_3PRE0mRJASq4GRP_0_9,R_3PRE0mRJASq4GRP,0,9,op,op,ADP
1265,Q17_R_3PRE0mRJASq4GRP_0_10,R_3PRE0mRJASq4GRP,0,10,locatie/natie,locatie/natie,NOUN
1266,Q17_R_3PRE0mRJASq4GRP_0_11,R_3PRE0mRJASq4GRP,0,11,.,.,PUNCT
1267,Q17_R_doFnDFx3W0hfQWd_0_0,R_doFnDFx3W0hfQWd,0,0,En,en,CCONJ
1268,Q17_R_doFnDFx3W0hfQWd_0_1,R_doFnDFx3W0hfQWd,0,1,nog,nog,ADV
1269,Q17_R_doFnDFx3W0hfQWd_0_2,R_doFnDFx3W0hfQWd,0,2,heel,heel,ADJ
1270,Q17_R_doFnDFx3W0hfQWd_0_3,R_doFnDFx3W0hfQWd,0,3,veel,veel,ADV
1271,Q17_R_doFnDFx3W0hfQWd_0_4,R_doFnDFx3W0hfQWd,0,4,meer,veel,ADV
1272,Q17_R_doFnDFx3W0hfQWd_0_5,R_doFnDFx3W0hfQWd,0,5,;,;,PUNCT
1273,Q17_R_doFnDFx3W0hfQWd_0_6,R_doFnDFx3W0hfQWd,0,6,kikker,kikker,NOUN
1274,Q17_R_doFnDFx3W0hfQWd_0_7,R_doFnDFx3W0hfQWd,0,7,van,van,ADP
1275,Q17_R_doFnDFx3W0hfQWd_0_8,R_doFnDFx3W0hfQWd,0,8,Velthuis,Velthuis,PROPN
1276,Q17_R_doFnDFx3W0hfQWd_0_9,R_doFnDFx3W0hfQWd,0,9,",",",",PUNCT
1277,Q17_R_doFnDFx3W0hfQWd_0_10,R_doFnDFx3W0hfQWd,0,10,Dick,Dick,PROPN
1278,Q17_R_doFnDFx3W0hfQWd_0_11,R_doFnDFx3W0hfQWd,0,11,Bruna,Bruna,PROPN
1279,Q17_R_doFnDFx3W0hfQWd_0_12,R_doFnDFx3W0hfQWd,0,12,",",",",PUNCT
1280,Q17_R_doFnDFx3W0hfQWd_0_13,R_doFnDFx3W0hfQWd,0,13,jet,jet,PROPN
1281,Q17_R_doFnDFx3W0hfQWd_0_14,R_doFnDFx3W0hfQWd,0,14,Boeke,Boeke,PROPN
1282,Q17_R_doFnDFx3W0hfQWd_0_15,R_doFnDFx3W0hfQWd,0,15,",",",",PUNCT
1283,Q17_R_doFnDFx3W0hfQWd_0_16,R_doFnDFx3W0hfQWd,0,16,Charlotte,Charlotte,PROPN
1284,Q17_R_doFnDFx3W0hfQWd_0_17,R_doFnDFx3W0hfQWd,0,17,dematons,dematon,NOUN
1285,Q17_R_doFnDFx3W0hfQWd_0_18,R_doFnDFx3W0hfQWd,0,18,",",",",PUNCT
1286,Q17_R_doFnDFx3W0hfQWd_0_19,R_doFnDFx3W0hfQWd,0,19,paul,Paul,PROPN
1287,Q17_R_doFnDFx3W0hfQWd_0_20,R_doFnDFx3W0hfQWd,0,20,Biegel,Biegel,PROPN
1288,Q17_R_doFnDFx3W0hfQWd_0_21,R_doFnDFx3W0hfQWd,0,21,",",",",PUNCT
1289,Q17_R_doFnDFx3W0hfQWd_0_22,R_doFnDFx3W0hfQWd,0,22,Jean,Jean,PROPN
1290,Q17_R_doFnDFx3W0hfQWd_0_23,R_doFnDFx3W0hfQWd,0,23,dulieu,dulieu,PROPN
1291,Q17_R_doFnDFx3W0hfQWd_0_24,R_doFnDFx3W0hfQWd,0,24,etcetera,etcetera,PROPN
1292,Q17_R_ZIuF4vSoNnr94rv_0_0,R_ZIuF4vSoNnr94rv,0,0,spreekt,spreken,VERB
1293,Q17_R_ZIuF4vSoNnr94rv_0_1,R_ZIuF4vSoNnr94rv,0,1,voor,voor,ADP
1294,Q17_R_ZIuF4vSoNnr94rv_0_2,R_ZIuF4vSoNnr94rv,0,2,zich,zich,PRON
1295,Q17_R_3L0y9lnHioPCkdg_0_0,R_3L0y9lnHioPCkdg,0,0,Dat,dat,PRON
1296,Q17_R_3L0y9lnHioPCkdg_0_1,R_3L0y9lnHioPCkdg,0,1,hangt,afhangen,VERB
1297,Q17_R_3L0y9lnHioPCkdg_0_2,R_3L0y9lnHioPCkdg,0,2,af,af,ADP
1298,Q17_R_3L0y9lnHioPCkdg_0_3,R_3L0y9lnHioPCkdg,0,3,van,van,ADP
1299,Q17_R_3L0y9lnHioPCkdg_0_4,R_3L0y9lnHioPCkdg,0,4,de,de,DET
1300,Q17_R_3L0y9lnHioPCkdg_0_5,R_3L0y9lnHioPCkdg,0,5,kwaliteit,kwaliteit,NOUN
1301,Q17_R_3L0y9lnHioPCkdg_0_6,R_3L0y9lnHioPCkdg,0,6,van,van,ADP
1302,Q17_R_3L0y9lnHioPCkdg_0_7,R_3L0y9lnHioPCkdg,0,7,het,het,DET
1303,Q17_R_3L0y9lnHioPCkdg_0_8,R_3L0y9lnHioPCkdg,0,8,gebodene,gebodene,NOUN
1304,Q17_R_3L0y9lnHioPCkdg_0_9,R_3L0y9lnHioPCkdg,0,9,.,.,PUNCT
1305,Q17_R_efizRxgmmxcCXjb_0_0,R_efizRxgmmxcCXjb,0,0,De,de,DET
1306,Q17_R_efizRxgmmxcCXjb_0_1,R_efizRxgmmxcCXjb,0,1,genoemde,noemen,VERB
1307,Q17_R_efizRxgmmxcCXjb_0_2,R_efizRxgmmxcCXjb,0,2,boeken,boek,NOUN
1308,Q17_R_efizRxgmmxcCXjb_0_3,R_efizRxgmmxcCXjb,0,3,zijn,zijn,AUX
1309,Q17_R_efizRxgmmxcCXjb_0_4,R_efizRxgmmxcCXjb,0,4,allemaal,allemaal,ADV
1310,Q17_R_efizRxgmmxcCXjb_0_5,R_efizRxgmmxcCXjb,0,5,belangrijke,belangrijk,ADJ
1311,Q17_R_efizRxgmmxcCXjb_0_6,R_efizRxgmmxcCXjb,0,6,verhalen,verhaal,NOUN
1312,Q17_R_efizRxgmmxcCXjb_0_7,R_efizRxgmmxcCXjb,0,7,die,die,PRON
1313,Q17_R_efizRxgmmxcCXjb_0_8,R_efizRxgmmxcCXjb,0,8,gaan,gaan,VERB
1314,Q17_R_efizRxgmmxcCXjb_0_9,R_efizRxgmmxcCXjb,0,9,over,over,ADP
1315,Q17_R_efizRxgmmxcCXjb_0_10,R_efizRxgmmxcCXjb,0,10,de,de,DET
1316,Q17_R_efizRxgmmxcCXjb_0_11,R_efizRxgmmxcCXjb,0,11,Nederlandse,Nederlands,ADJ
1317,Q17_R_efizRxgmmxcCXjb_0_12,R_efizRxgmmxcCXjb,0,12,cultuur,cultuur,NOUN
1318,Q17_R_efizRxgmmxcCXjb_0_13,R_efizRxgmmxcCXjb,0,13,.,.,PUNCT
1319,Q17_R_efizRxgmmxcCXjb_1_0,R_efizRxgmmxcCXjb,1,0,Koning,koning,NOUN
1320,Q17_R_efizRxgmmxcCXjb_1_1,R_efizRxgmmxcCXjb,1,1,van,van,ADP
1321,Q17_R_efizRxgmmxcCXjb_1_2,R_efizRxgmmxcCXjb,1,2,Katoren,Katoren,NOUN
1322,Q17_R_efizRxgmmxcCXjb_1_3,R_efizRxgmmxcCXjb,1,3,lijkt,lijken,VERB
1323,Q17_R_efizRxgmmxcCXjb_1_4,R_efizRxgmmxcCXjb,1,4,een,een,DET
1324,Q17_R_efizRxgmmxcCXjb_1_5,R_efizRxgmmxcCXjb,1,5,sprookje,sprookje,NOUN
1325,Q17_R_efizRxgmmxcCXjb_1_6,R_efizRxgmmxcCXjb,1,6,",",",",PUNCT
1326,Q17_R_efizRxgmmxcCXjb_1_7,R_efizRxgmmxcCXjb,1,7,maar,maar,CCONJ
1327,Q17_R_efizRxgmmxcCXjb_1_8,R_efizRxgmmxcCXjb,1,8,bevat,bevatten,VERB
1328,Q17_R_efizRxgmmxcCXjb_1_9,R_efizRxgmmxcCXjb,1,9,metaforen,metaforen,NOUN
1329,Q17_R_efizRxgmmxcCXjb_1_10,R_efizRxgmmxcCXjb,1,10,voor,voor,ADP
1330,Q17_R_efizRxgmmxcCXjb_1_11,R_efizRxgmmxcCXjb,1,11,problemen,probleem,NOUN
1331,Q17_R_efizRxgmmxcCXjb_1_12,R_efizRxgmmxcCXjb,1,12,uit,uit,ADP
1332,Q17_R_efizRxgmmxcCXjb_1_13,R_efizRxgmmxcCXjb,1,13,de,de,DET
1333,Q17_R_efizRxgmmxcCXjb_1_14,R_efizRxgmmxcCXjb,1,14,maatschappij,maatschappij,NOUN
1334,Q17_R_efizRxgmmxcCXjb_1_15,R_efizRxgmmxcCXjb,1,15,van,van,ADP
1335,Q17_R_efizRxgmmxcCXjb_1_16,R_efizRxgmmxcCXjb,1,16,toen,toen,ADV
1336,Q17_R_efizRxgmmxcCXjb_1_17,R_efizRxgmmxcCXjb,1,17,.,.,PUNCT
1337,Q17_R_efizRxgmmxcCXjb_2_0,R_efizRxgmmxcCXjb,2,0,Hasse,Hasse,PROPN
1338,Q17_R_efizRxgmmxcCXjb_2_1,R_efizRxgmmxcCXjb,2,1,Simonsdochter,Simonsdochter,PROPN
1339,Q17_R_efizRxgmmxcCXjb_2_2,R_efizRxgmmxcCXjb,2,2,verhaalt,verhalen,VERB
1340,Q17_R_efizRxgmmxcCXjb_2_3,R_efizRxgmmxcCXjb,2,3,over,over,ADP
1341,Q17_R_efizRxgmmxcCXjb_2_4,R_efizRxgmmxcCXjb,2,4,een,een,DET
1342,Q17_R_efizRxgmmxcCXjb_2_5,R_efizRxgmmxcCXjb,2,5,stuk,stuk,NOUN
1343,Q17_R_efizRxgmmxcCXjb_2_6,R_efizRxgmmxcCXjb,2,6,Nederlandse,Nederlands,ADJ
1344,Q17_R_efizRxgmmxcCXjb_2_7,R_efizRxgmmxcCXjb,2,7,geschiedenis,geschiedenis,NOUN
1345,Q17_R_efizRxgmmxcCXjb_2_8,R_efizRxgmmxcCXjb,2,8,.,.,PUNCT
1346,Q17_R_efizRxgmmxcCXjb_3_0,R_efizRxgmmxcCXjb,3,0,En,en,CCONJ
1347,Q17_R_efizRxgmmxcCXjb_3_1,R_efizRxgmmxcCXjb,3,1,Spijt,Spijt,NOUN
1348,Q17_R_efizRxgmmxcCXjb_3_2,R_efizRxgmmxcCXjb,3,2,behandelt,behandelen,VERB
1349,Q17_R_efizRxgmmxcCXjb_3_3,R_efizRxgmmxcCXjb,3,3,het,het,DET
1350,Q17_R_efizRxgmmxcCXjb_3_4,R_efizRxgmmxcCXjb,3,4,thema,thema,NOUN
1351,Q17_R_efizRxgmmxcCXjb_3_5,R_efizRxgmmxcCXjb,3,5,pesten,pesten,VERB
1352,Q17_R_efizRxgmmxcCXjb_3_6,R_efizRxgmmxcCXjb,3,6,op,op,ADP
1353,Q17_R_efizRxgmmxcCXjb_3_7,R_efizRxgmmxcCXjb,3,7,een,een,DET
1354,Q17_R_efizRxgmmxcCXjb_3_8,R_efizRxgmmxcCXjb,3,8,zeer,zeer,ADV
1355,Q17_R_efizRxgmmxcCXjb_3_9,R_efizRxgmmxcCXjb,3,9,indringende,indringen,ADJ
1356,Q17_R_efizRxgmmxcCXjb_3_10,R_efizRxgmmxcCXjb,3,10,wijze,wijze,NOUN
1357,Q17_R_efizRxgmmxcCXjb_3_11,R_efizRxgmmxcCXjb,3,11,.,.,PUNCT
1358,Q17_R_efizRxgmmxcCXjb_4_0,R_efizRxgmmxcCXjb,4,0,Ik,ik,PRON
1359,Q17_R_efizRxgmmxcCXjb_4_1,R_efizRxgmmxcCXjb,4,1,denk,denken,VERB
1360,Q17_R_efizRxgmmxcCXjb_4_2,R_efizRxgmmxcCXjb,4,2,dat,dat,SCONJ
1361,Q17_R_efizRxgmmxcCXjb_4_3,R_efizRxgmmxcCXjb,4,3,dit,dit,PRON
1362,Q17_R_efizRxgmmxcCXjb_4_4,R_efizRxgmmxcCXjb,4,4,bovendien,bovendien,ADV
1363,Q17_R_efizRxgmmxcCXjb_4_5,R_efizRxgmmxcCXjb,4,5,boeken,boek,NOUN
1364,Q17_R_efizRxgmmxcCXjb_4_6,R_efizRxgmmxcCXjb,4,6,zijn,zijn,AUX
1365,Q17_R_efizRxgmmxcCXjb_4_7,R_efizRxgmmxcCXjb,4,7,die,die,PRON
1366,Q17_R_efizRxgmmxcCXjb_4_8,R_efizRxgmmxcCXjb,4,8,qua,qua,ADP
1367,Q17_R_efizRxgmmxcCXjb_4_9,R_efizRxgmmxcCXjb,4,9,belevingswereld,belevingswereld,NOUN
1368,Q17_R_efizRxgmmxcCXjb_4_10,R_efizRxgmmxcCXjb,4,10,dichter,dicht,ADJ
1369,Q17_R_efizRxgmmxcCXjb_4_11,R_efizRxgmmxcCXjb,4,11,bij,bij,ADP
1370,Q17_R_efizRxgmmxcCXjb_4_12,R_efizRxgmmxcCXjb,4,12,de,de,DET
1371,Q17_R_efizRxgmmxcCXjb_4_13,R_efizRxgmmxcCXjb,4,13,jongeren,jong,ADJ
1372,Q17_R_efizRxgmmxcCXjb_4_14,R_efizRxgmmxcCXjb,4,14,staan,staan,VERB
1373,Q17_R_efizRxgmmxcCXjb_4_15,R_efizRxgmmxcCXjb,4,15,dan,dan,ADV
1374,Q17_R_efizRxgmmxcCXjb_4_16,R_efizRxgmmxcCXjb,4,16,veel,veel,DET
1375,Q17_R_efizRxgmmxcCXjb_4_17,R_efizRxgmmxcCXjb,4,17,boeken,boek,NOUN
1376,Q17_R_efizRxgmmxcCXjb_4_18,R_efizRxgmmxcCXjb,4,18,voor,voor,ADP
1377,Q17_R_efizRxgmmxcCXjb_4_19,R_efizRxgmmxcCXjb,4,19,volwassenen,volwassen,ADJ
1378,Q17_R_efizRxgmmxcCXjb_4_20,R_efizRxgmmxcCXjb,4,20,uit,uit,ADP
1379,Q17_R_efizRxgmmxcCXjb_4_21,R_efizRxgmmxcCXjb,4,21,de,de,DET
1380,Q17_R_efizRxgmmxcCXjb_4_22,R_efizRxgmmxcCXjb,4,22,literaire,literair,ADJ
1381,Q17_R_efizRxgmmxcCXjb_4_23,R_efizRxgmmxcCXjb,4,23,canon,canon,NOUN
1382,Q17_R_efizRxgmmxcCXjb_4_24,R_efizRxgmmxcCXjb,4,24,.,.,PUNCT
1383,Q17_R_qL7yXp8C5VIeTSx_0_0,R_qL7yXp8C5VIeTSx,0,0,Kinder-,Kinder-,SYM
1384,Q17_R_qL7yXp8C5VIeTSx_0_1,R_qL7yXp8C5VIeTSx,0,1,en,en,CCONJ
1385,Q17_R_qL7yXp8C5VIeTSx_0_2,R_qL7yXp8C5VIeTSx,0,2,jeugdliteratuur,jeugdliteratuur,NOUN
1386,Q17_R_qL7yXp8C5VIeTSx_0_3,R_qL7yXp8C5VIeTSx,0,3,hebben,hebben,VERB
1387,Q17_R_qL7yXp8C5VIeTSx_0_4,R_qL7yXp8C5VIeTSx,0,4,recht,recht,ADJ
1388,Q17_R_qL7yXp8C5VIeTSx_0_5,R_qL7yXp8C5VIeTSx,0,5,op,op,ADP
1389,Q17_R_qL7yXp8C5VIeTSx_0_6,R_qL7yXp8C5VIeTSx,0,6,een,een,DET
1390,Q17_R_qL7yXp8C5VIeTSx_0_7,R_qL7yXp8C5VIeTSx,0,7,eigen,eigen,ADJ
1391,Q17_R_qL7yXp8C5VIeTSx_0_8,R_qL7yXp8C5VIeTSx,0,8,canon,canon,NOUN
1392,Q17_R_1jVYU2lAq2zEqGR_0_0,R_1jVYU2lAq2zEqGR,0,0,Die,die,DET
1393,Q17_R_1jVYU2lAq2zEqGR_0_1,R_1jVYU2lAq2zEqGR,0,1,boeken,boek,NOUN
1394,Q17_R_1jVYU2lAq2zEqGR_0_2,R_1jVYU2lAq2zEqGR,0,2,horen,horen,VERB
1395,Q17_R_1jVYU2lAq2zEqGR_0_3,R_1jVYU2lAq2zEqGR,0,3,in,in,ADP
1396,Q17_R_1jVYU2lAq2zEqGR_0_4,R_1jVYU2lAq2zEqGR,0,4,een,een,DET
1397,Q17_R_1jVYU2lAq2zEqGR_0_5,R_1jVYU2lAq2zEqGR,0,5,andere,ander,ADJ
1398,Q17_R_1jVYU2lAq2zEqGR_0_6,R_1jVYU2lAq2zEqGR,0,6,canon,canon,NOUN
1399,Q17_R_1jVYU2lAq2zEqGR_0_7,R_1jVYU2lAq2zEqGR,0,7,thuis,thuis,ADV
1400,Q17_R_1jVYU2lAq2zEqGR_0_8,R_1jVYU2lAq2zEqGR,0,8,",",",",PUNCT
1401,Q17_R_1jVYU2lAq2zEqGR_0_9,R_1jVYU2lAq2zEqGR,0,9,namelijk,namelijk,ADV
1402,Q17_R_1jVYU2lAq2zEqGR_0_10,R_1jVYU2lAq2zEqGR,0,10,de,de,DET
1403,Q17_R_1jVYU2lAq2zEqGR_0_11,R_1jVYU2lAq2zEqGR,0,11,kinderboekencanon,kinderboekencanon,NOUN
1404,Q17_R_1jVYU2lAq2zEqGR_0_12,R_1jVYU2lAq2zEqGR,0,12,.,.,PUNCT
1405,Q17_R_1jVYU2lAq2zEqGR_1_0,R_1jVYU2lAq2zEqGR,1,0,Die,die,PRON
1406,Q17_R_1jVYU2lAq2zEqGR_1_1,R_1jVYU2lAq2zEqGR,1,1,kun,kunnen,AUX
1407,Q17_R_1jVYU2lAq2zEqGR_1_2,R_1jVYU2lAq2zEqGR,1,2,je,je,PRON
1408,Q17_R_1jVYU2lAq2zEqGR_1_3,R_1jVYU2lAq2zEqGR,1,3,meer,veel,PRON
1409,Q17_R_1jVYU2lAq2zEqGR_1_4,R_1jVYU2lAq2zEqGR,1,4,of,of,CCONJ
1410,Q17_R_1jVYU2lAq2zEqGR_1_5,R_1jVYU2lAq2zEqGR,1,5,minder,weinig,PRON
1411,Q17_R_1jVYU2lAq2zEqGR_1_6,R_1jVYU2lAq2zEqGR,1,6,historisch,historisch,ADJ
1412,Q17_R_1jVYU2lAq2zEqGR_1_7,R_1jVYU2lAq2zEqGR,1,7,samenstellen,samenstellen,VERB
1413,Q17_R_1jVYU2lAq2zEqGR_1_8,R_1jVYU2lAq2zEqGR,1,8,.,.,PUNCT
1414,Q17_R_1f75Xe6ZcUI8ttc_0_0,R_1f75Xe6ZcUI8ttc,0,0,Dit,dit,PRON
